-242,-46,8.272519990986556e-08
-242,-45,8.272519990986556e-08
-242,-44,8.272519990986556e-08
-242,-43,8.272519990986556e-08
-242,-42,8.272519990986556e-08
-242,-41,1.2296313702614458e-07
-242,-40,1.2296313702614458e-07
-242,-39,1.2296313702614458e-07
-242,-38,1.2296313702614458e-07
-242,-37,1.2296313702614458e-07
-242,-27,8.140159671130773e-08
-242,-26,8.344602430682493e-08
-242,-25,8.344602430682493e-08
-242,-24,8.344602430682493e-08
-242,-23,8.344602430682493e-08
-242,-22,8.344602430682493e-08
-242,-21,8.344602430682493e-08
-242,-20,8.344602430682493e-08
-242,-19,8.344602430682493e-08
-242,-18,8.344602430682493e-08
-242,-17,8.344602430682493e-08
-242,-16,8.344602430682493e-08
-242,-15,4.180872969250524e-08
-242,-14,4.180872969250524e-08
-242,-13,4.180872969250524e-08
-242,-12,4.180872969250524e-08
-242,-11,4.180872969250524e-08
-242,-10,4.180872969250524e-08
-242,0,4.180872969250524e-08
-242,1,4.180872969250524e-08
-242,2,4.180872969250524e-08
-242,3,4.180872969250524e-08
-242,4,4.180872969250524e-08
-242,5,4.180872969250524e-08
-242,6,4.180872969250524e-08
-242,7,4.180872969250524e-08
-242,8,4.180872969250524e-08
-242,9,4.180872969250524e-08
-242,10,4.180872969250524e-08
-242,11,4.180872969250524e-08
-242,12,4.180872969250524e-08
-242,13,4.180872969250524e-08
-242,14,4.180872969250524e-08
-242,15,4.180872969250524e-08
-242,16,8.344602430682493e-08
-242,17,8.344602430682493e-08
-242,27,8.140159671130773e-08
-242,28,8.140159671130773e-08
-242,29,8.140159671130773e-08
-242,30,8.140159671130773e-08
-242,31,8.140159671130773e-08
-242,32,8.140159671130773e-08
-242,33,8.140159671130773e-08
-242,34,8.140159671130773e-08
-242,35,1.2296313702614458e-07
-242,36,1.2296313702614458e-07
-242,37,1.2296313702614458e-07
-242,38,1.2296313702614458e-07
-242,39,1.2296313702614458e-07
-242,40,1.2296313702614458e-07
-242,41,1.2296313702614458e-07
-242,42,8.272519990986556e-08
-242,43,8.272519990986556e-08
-242,44,8.272519990986556e-08
-242,57,1.494521359448734e-07
-242,58,1.494521359448734e-07
-242,59,1.494521359448734e-07
-242,60,1.494521359448734e-07
-242,61,2.527999897866699e-07
-242,62,2.527999897866699e-07
-241,-66,2.527999897866699e-07
-241,-65,2.527999897866699e-07
-241,-64,1.494521359448734e-07
-241,-54,4.1153486709457896e-08
-241,-53,4.1153486709457896e-08
-241,-52,4.1153486709457896e-08
-241,-51,8.272519990986556e-08
-241,-50,8.272519990986556e-08
-241,-49,8.272519990986556e-08
-241,-48,8.272519990986556e-08
-241,-47,8.272519990986556e-08
-241,-46,1.2296313702614458e-07
-241,-45,1.2296313702614458e-07
-241,-44,1.2296313702614458e-07
-241,-43,1.2296313702614458e-07
-241,-42,1.2296313702614458e-07
-241,-41,8.140159671130773e-08
-241,-40,8.140159671130773e-08
-241,-39,8.140159671130773e-08
-241,-38,8.140159671130773e-08
-241,-37,8.140159671130773e-08
-241,-27,8.344602430682493e-08
-241,-26,4.180872969250524e-08
-241,-25,4.180872969250524e-08
-241,-24,4.180872969250524e-08
-241,-23,4.180872969250524e-08
-241,-22,4.180872969250524e-08
-241,-21,4.180872969250524e-08
-241,-20,4.180872969250524e-08
-241,-19,4.180872969250524e-08
-241,-18,4.180872969250524e-08
-241,-17,4.180872969250524e-08
-241,-16,4.180872969250524e-08
-241,-15,8.550587889843247e-08
-241,-14,8.550587889843247e-08
-241,-13,8.550587889843247e-08
-241,-12,8.550587889843247e-08
-241,-11,8.550587889843247e-08
-241,-10,8.550587889843247e-08
-241,0,8.550587889843247e-08
-241,1,8.550587889843247e-08
-241,2,8.550587889843247e-08
-241,3,8.550587889843247e-08
-241,4,8.550587889843247e-08
-241,5,8.550587889843247e-08
-241,6,8.550587889843247e-08
-241,7,8.550587889843247e-08
-241,8,8.550587889843247e-08
-241,9,8.550587889843247e-08
-241,10,8.550587889843247e-08
-241,11,8.550587889843247e-08
-241,12,8.550587889843247e-08
-241,13,8.550587889843247e-08
-241,14,8.550587889843247e-08
-241,15,8.550587889843247e-08
-241,16,4.180872969250524e-08
-241,17,4.180872969250524e-08
-241,27,8.344602430682493e-08
-241,28,8.344602430682493e-08
-241,29,8.344602430682493e-08
-241,30,8.344602430682493e-08
-241,31,8.344602430682493e-08
-241,32,8.344602430682493e-08
-241,33,8.344602430682493e-08
-241,34,8.344602430682493e-08
-241,35,8.140159671130773e-08
-241,36,8.140159671130773e-08
-241,37,8.140159671130773e-08
-241,38,8.140159671130773e-08
-241,39,8.140159671130773e-08
-241,40,8.140159671130773e-08
-241,41,8.140159671130773e-08
-241,42,1.2296313702614458e-07
-241,43,1.2296313702614458e-07
-241,44,1.2296313702614458e-07
-241,54,4.1153486709457896e-08
-241,55,4.1153486709457896e-08
-241,56,4.1153486709457896e-08
-241,61,1.494521359448734e-07
-241,62,1.494521359448734e-07
-241,63,1.494521359448734e-07
-241,64,1.494521359448734e-07
-241,65,2.527999897866699e-07
-241,66,2.527999897866699e-07
-240,-69,2.527999897866699e-07
-240,-68,1.494521359448734e-07
-240,-67,1.494521359448734e-07
-240,-66,1.494521359448734e-07
-240,-65,1.494521359448734e-07
-240,-54,8.272519990986556e-08
-240,-53,8.272519990986556e-08
-240,-52,8.272519990986556e-08
-240,-51,1.2296313702614458e-07
-240,-50,1.2296313702614458e-07
-240,-49,1.2296313702614458e-07
-240,-48,1.2296313702614458e-07
-240,-47,1.2296313702614458e-07
-240,-46,8.140159671130773e-08
-240,-45,8.140159671130773e-08
-240,-44,8.140159671130773e-08
-240,-43,8.140159671130773e-08
-240,-42,8.140159671130773e-08
-240,-41,8.344602430682493e-08
-240,-40,8.344602430682493e-08
-240,-39,8.344602430682493e-08
-240,-38,8.344602430682493e-08
-240,-37,8.344602430682493e-08
-240,-27,4.180872969250524e-08
-240,-26,8.550587889843247e-08
-240,-25,8.550587889843247e-08
-240,-24,8.550587889843247e-08
-240,-23,8.550587889843247e-08
-240,-22,8.550587889843247e-08
-240,-21,8.550587889843247e-08
-240,-20,8.550587889843247e-08
-240,-19,8.550587889843247e-08
-240,-18,8.550587889843247e-08
-240,-17,8.550587889843247e-08
-240,-16,8.550587889843247e-08
-240,-15,8.35745346111989e-08
-240,-14,8.35745346111989e-08
-240,-13,8.35745346111989e-08
-240,-12,8.35745346111989e-08
-240,-11,8.35745346111989e-08
-240,-10,8.35745346111989e-08
-240,0,8.35745346111989e-08
-240,1,8.35745346111989e-08
-240,2,8.35745346111989e-08
-240,3,8.35745346111989e-08
-240,4,8.35745346111989e-08
-240,5,8.35745346111989e-08
-240,6,8.35745346111989e-08
-240,7,8.35745346111989e-08
-240,8,8.35745346111989e-08
-240,9,8.35745346111989e-08
-240,10,8.35745346111989e-08
-240,11,8.35745346111989e-08
-240,12,8.35745346111989e-08
-240,13,8.35745346111989e-08
-240,14,8.35745346111989e-08
-240,15,8.35745346111989e-08
-240,16,8.550587889843247e-08
-240,17,8.550587889843247e-08
-240,27,4.180872969250524e-08
-240,28,4.180872969250524e-08
-240,29,4.180872969250524e-08
-240,30,4.180872969250524e-08
-240,31,4.180872969250524e-08
-240,32,4.180872969250524e-08
-240,33,4.180872969250524e-08
-240,34,4.180872969250524e-08
-240,35,8.344602430682493e-08
-240,36,8.344602430682493e-08
-240,37,8.344602430682493e-08
-240,38,8.344602430682493e-08
-240,39,8.344602430682493e-08
-240,40,8.344602430682493e-08
-240,41,8.344602430682493e-08
-240,42,8.140159671130773e-08
-240,43,8.140159671130773e-08
-240,44,8.140159671130773e-08
-240,54,8.272519990986556e-08
-240,55,8.272519990986556e-08
-240,56,8.272519990986556e-08
-240,57,4.1153486709457896e-08
-240,58,4.1153486709457896e-08
-240,59,4.1153486709457896e-08
-240,60,4.1153486709457896e-08
-240,65,1.494521359448734e-07
-240,66,1.494521359448734e-07
-240,67,1.494521359448734e-07
-240,68,1.494521359448734e-07
-240,69,2.527999897866699e-07
-239,-73,2.527999897866699e-07
-239,-72,2.527999897866699e-07
-239,-71,1.494521359448734e-07
-239,-70,1.494521359448734e-07
-239,-69,1.494521359448734e-07
-239,-64,4.1153486709457896e-08
-239,-54,1.2296313702614458e-07
-239,-53,1.2296313702614458e-07
-239,-52,1.2296313702614458e-07
-239,-51,8.140159671130773e-08
-239,-50,8.140159671130773e-08
-239,-49,8.140159671130773e-08
-239,-48,8.140159671130773e-08
-239,-47,8.140159671130773e-08
-239,-46,8.344602430682493e-08
-239,-45,8.344602430682493e-08
-239,-44,8.344602430682493e-08
-239,-43,8.344602430682493e-08
-239,-42,8.344602430682493e-08
-239,-41,4.180872969250524e-08
-239,-40,4.180872969250524e-08
-239,-39,4.180872969250524e-08
-239,-38,4.180872969250524e-08
-239,-37,4.180872969250524e-08
-239,-27,8.550587889843247e-08
-239,-26,8.35745346111989e-08
-239,-25,8.35745346111989e-08
-239,-24,8.35745346111989e-08
-239,-23,8.35745346111989e-08
-239,-22,8.35745346111989e-08
-239,-21,8.35745346111989e-08
-239,-20,8.35745346111989e-08
-239,-19,8.35745346111989e-08
-239,-18,8.35745346111989e-08
-239,-17,8.35745346111989e-08
-239,-16,8.35745346111989e-08
-239,-15,1.2478527855591375e-07
-239,-14,1.2478527855591375e-07
-239,-13,1.2478527855591375e-07
-239,-12,1.2478527855591375e-07
-239,-11,1.2478527855591375e-07
-239,-10,1.2478527855591375e-07
-239,0,1.2478527855591375e-07
-239,1,1.2478527855591375e-07
-239,2,1.2478527855591375e-07
-239,3,1.2478527855591375e-07
-239,4,1.2478527855591375e-07
-239,5,1.2478527855591375e-07
-239,6,1.2478527855591375e-07
-239,7,1.2478527855591375e-07
-239,8,1.2478527855591375e-07
-239,9,1.2478527855591375e-07
-239,10,1.2478527855591375e-07
-239,11,1.2478527855591375e-07
-239,12,1.2478527855591375e-07
-239,13,1.2478527855591375e-07
-239,14,1.2478527855591375e-07
-239,15,1.2478527855591375e-07
-239,16,8.35745346111989e-08
-239,17,8.35745346111989e-08
-239,27,8.550587889843247e-08
-239,28,8.550587889843247e-08
-239,29,8.550587889843247e-08
-239,30,8.550587889843247e-08
-239,31,8.550587889843247e-08
-239,32,8.550587889843247e-08
-239,33,8.550587889843247e-08
-239,34,8.550587889843247e-08
-239,35,4.180872969250524e-08
-239,36,4.180872969250524e-08
-239,37,4.180872969250524e-08
-239,38,4.180872969250524e-08
-239,39,4.180872969250524e-08
-239,40,4.180872969250524e-08
-239,41,4.180872969250524e-08
-239,42,8.344602430682493e-08
-239,43,8.344602430682493e-08
-239,44,8.344602430682493e-08
-239,54,1.2296313702614458e-07
-239,55,1.2296313702614458e-07
-239,56,1.2296313702614458e-07
-239,57,8.272519990986556e-08
-239,58,8.272519990986556e-08
-239,59,8.272519990986556e-08
-239,60,8.272519990986556e-08
-239,61,4.1153486709457896e-08
-239,62,4.1153486709457896e-08
-239,63,4.1153486709457896e-08
-239,64,4.1153486709457896e-08
-239,69,1.494521359448734e-07
-239,70,1.494521359448734e-07
-239,71,1.494521359448734e-07
-238,-76,2.527999897866699e-07
-238,-75,2.527999897866699e-07
-238,-74,1.494521359448734e-07
-238,-73,1.494521359448734e-07
-238,-72,1.494521359448734e-07
-238,-67,4.1153486709457896e-08
-238,-66,4.1153486709457896e-08
-238,-65,4.1153486709457896e-08
-238,-64,8.272519990986556e-08
-238,-54,8.140159671130773e-08
-238,-53,8.140159671130773e-08
-238,-52,8.140159671130773e-08
-238,-51,8.344602430682493e-08
-238,-50,8.344602430682493e-08
-238,-49,8.344602430682493e-08
-238,-48,8.344602430682493e-08
-238,-47,8.344602430682493e-08
-238,-46,4.180872969250524e-08
-238,-45,4.180872969250524e-08
-238,-44,4.180872969250524e-08
-238,-43,4.180872969250524e-08
-238,-42,4.180872969250524e-08
-238,-41,4.180872969250524e-08
-238,-40,8.550587889843247e-08
-238,-39,8.550587889843247e-08
-238,-38,8.550587889843247e-08
-238,-37,8.550587889843247e-08
-238,-27,8.35745346111989e-08
-238,-26,1.2478527855591375e-07
-238,-25,1.2478527855591375e-07
-238,-24,1.2478527855591375e-07
-238,-23,1.2478527855591375e-07
-238,-22,1.2478527855591375e-07
-238,-21,1.2478527855591375e-07
-238,-20,1.2478527855591375e-07
-238,-19,1.2478527855591375e-07
-238,-18,1.2478527855591375e-07
-238,-17,1.2478527855591375e-07
-238,-16,1.2478527855591375e-07
-238,-15,1.6329307264053704e-07
-238,-14,1.6329307264053704e-07
-238,-13,1.6329307264053704e-07
-238,-12,1.6329307264053704e-07
-238,-11,1.6329307264053704e-07
-238,-10,1.6329307264053704e-07
-238,0,1.6329307264053704e-07
-238,1,1.6329307264053704e-07
-238,2,1.6329307264053704e-07
-238,3,1.6329307264053704e-07
-238,4,1.6329307264053704e-07
-238,5,1.6329307264053704e-07
-238,6,1.6329307264053704e-07
-238,7,1.6329307264053704e-07
-238,8,1.6329307264053704e-07
-238,9,1.6329307264053704e-07
-238,10,1.6329307264053704e-07
-238,11,1.6329307264053704e-07
-238,12,1.6329307264053704e-07
-238,13,1.6329307264053704e-07
-238,14,1.6329307264053704e-07
-238,15,1.6329307264053704e-07
-238,16,1.2478527855591375e-07
-238,17,1.2478527855591375e-07
-238,27,8.35745346111989e-08
-238,28,8.35745346111989e-08
-238,29,8.35745346111989e-08
-238,30,8.35745346111989e-08
-238,31,8.35745346111989e-08
-238,32,8.35745346111989e-08
-238,33,8.35745346111989e-08
-238,34,8.35745346111989e-08
-238,35,8.550587889843247e-08
-238,36,8.550587889843247e-08
-238,37,8.550587889843247e-08
-238,38,8.550587889843247e-08
-238,39,8.550587889843247e-08
-238,40,8.550587889843247e-08
-238,41,4.180872969250524e-08
-238,42,4.180872969250524e-08
-238,43,4.180872969250524e-08
-238,44,4.180872969250524e-08
-238,54,8.140159671130773e-08
-238,55,8.140159671130773e-08
-238,56,8.140159671130773e-08
-238,57,1.2296313702614458e-07
-238,58,1.2296313702614458e-07
-238,59,1.2296313702614458e-07
-238,60,1.2296313702614458e-07
-238,61,8.272519990986556e-08
-238,62,8.272519990986556e-08
-238,63,8.272519990986556e-08
-238,64,8.272519990986556e-08
-238,65,4.1153486709457896e-08
-238,66,4.1153486709457896e-08
-238,67,4.1153486709457896e-08
-237,-79,2.527999897866699e-07
-237,-78,2.527999897866699e-07
-237,-77,1.494521359448734e-07
-237,-76,1.494521359448734e-07
-237,-75,1.494521359448734e-07
-237,-71,4.1153486709457896e-08
-237,-70,4.1153486709457896e-08
-237,-69,4.1153486709457896e-08
-237,-68,4.1153486709457896e-08
-237,-67,8.272519990986556e-08
-237,-66,8.272519990986556e-08
-237,-65,8.272519990986556e-08
-237,-64,1.2296313702614458e-07
-237,-54,8.344602430682493e-08
-237,-53,8.344602430682493e-08
-237,-52,8.344602430682493e-08
-237,-51,4.180872969250524e-08
-237,-50,4.180872969250524e-08
-237,-49,4.180872969250524e-08
-237,-48,4.180872969250524e-08
-237,-47,4.180872969250524e-08
-237,-46,8.550587889843247e-08
-237,-45,8.550587889843247e-08
-237,-44,8.550587889843247e-08
-237,-43,8.550587889843247e-08
-237,-42,8.550587889843247e-08
-237,-41,8.550587889843247e-08
-237,-40,8.35745346111989e-08
-237,-39,8.35745346111989e-08
-237,-38,8.35745346111989e-08
-237,-37,8.35745346111989e-08
-237,-27,1.2478527855591375e-07
-237,-26,1.6329307264053704e-07
-237,-25,1.6329307264053704e-07
-237,-24,1.6329307264053704e-07
-237,-23,1.6329307264053704e-07
-237,-22,1.6329307264053704e-07
-237,-21,1.6329307264053704e-07
-237,-20,1.6329307264053704e-07
-237,-19,1.6329307264053704e-07
-237,-18,1.6329307264053704e-07
-237,-17,1.6329307264053704e-07
-237,-16,1.6329307264053704e-07
-237,-15,1.608727207733354e-07
-237,-14,1.608727207733354e-07
-237,-13,1.608727207733354e-07
-237,-12,1.608727207733354e-07
-237,-11,1.608727207733354e-07
-237,-10,1.608727207733354e-07
-237,0,1.608727207733354e-07
-237,1,1.608727207733354e-07
-237,2,1.608727207733354e-07
-237,3,1.608727207733354e-07
-237,4,1.608727207733354e-07
-237,5,1.608727207733354e-07
-237,6,1.608727207733354e-07
-237,7,1.608727207733354e-07
-237,8,1.608727207733354e-07
-237,9,1.608727207733354e-07
-237,10,1.608727207733354e-07
-237,11,1.608727207733354e-07
-237,12,1.608727207733354e-07
-237,13,1.608727207733354e-07
-237,14,1.608727207733354e-07
-237,15,1.608727207733354e-07
-237,16,1.6329307264053704e-07
-237,17,1.6329307264053704e-07
-237,27,1.2478527855591375e-07
-237,28,1.2478527855591375e-07
-237,29,1.2478527855591375e-07
-237,30,1.2478527855591375e-07
-237,31,1.2478527855591375e-07
-237,32,1.2478527855591375e-07
-237,33,1.2478527855591375e-07
-237,34,1.2478527855591375e-07
-237,35,8.35745346111989e-08
-237,36,8.35745346111989e-08
-237,37,8.35745346111989e-08
-237,38,8.35745346111989e-08
-237,39,8.35745346111989e-08
-237,40,8.35745346111989e-08
-237,41,8.550587889843247e-08
-237,42,8.550587889843247e-08
-237,43,8.550587889843247e-08
-237,44,8.550587889843247e-08
-237,54,8.344602430682493e-08
-237,55,8.344602430682493e-08
-237,56,8.140159671130773e-08
-237,57,8.140159671130773e-08
-237,58,8.140159671130773e-08
-237,59,8.140159671130773e-08
-237,60,8.140159671130773e-08
-237,61,1.2296313702614458e-07
-237,62,1.2296313702614458e-07
-237,63,1.2296313702614458e-07
-237,64,1.2296313702614458e-07
-237,65,8.272519990986556e-08
-237,66,8.272519990986556e-08
-237,67,8.272519990986556e-08
-237,68,4.1153486709457896e-08
-237,69,4.1153486709457896e-08
-237,70,4.1153486709457896e-08
-237,71,4.1153486709457896e-08
-236,-81,2.527999897866699e-07
-236,-80,1.494521359448734e-07
-236,-79,1.494521359448734e-07
-236,-78,1.494521359448734e-07
-236,-74,4.1153486709457896e-08
-236,-73,4.1153486709457896e-08
-236,-72,4.1153486709457896e-08
-236,-71,8.272519990986556e-08
-236,-70,8.272519990986556e-08
-236,-69,8.272519990986556e-08
-236,-68,8.272519990986556e-08
-236,-67,1.2296313702614458e-07
-236,-66,1.2296313702614458e-07
-236,-65,1.2296313702614458e-07
-236,-64,1.2296313702614458e-07
-236,-54,4.180872969250524e-08
-236,-53,4.180872969250524e-08
-236,-52,4.180872969250524e-08
-236,-51,8.550587889843247e-08
-236,-50,8.550587889843247e-08
-236,-49,8.550587889843247e-08
-236,-48,8.550587889843247e-08
-236,-47,8.550587889843247e-08
-236,-46,8.35745346111989e-08
-236,-45,8.35745346111989e-08
-236,-44,8.35745346111989e-08
-236,-43,8.35745346111989e-08
-236,-42,8.35745346111989e-08
-236,-41,8.35745346111989e-08
-236,-40,1.2478527855591375e-07
-236,-39,1.2478527855591375e-07
-236,-38,1.2478527855591375e-07
-236,-37,1.2478527855591375e-07
-236,-27,1.6329307264053704e-07
-236,-26,1.608727207733354e-07
-236,-25,1.608727207733354e-07
-236,-24,1.608727207733354e-07
-236,-23,1.608727207733354e-07
-236,-22,1.608727207733354e-07
-236,-21,1.608727207733354e-07
-236,-20,1.608727207733354e-07
-236,-19,1.608727207733354e-07
-236,-18,1.608727207733354e-07
-236,-17,1.608727207733354e-07
-236,-16,1.608727207733354e-07
-236,-15,2.410708688390159e-07
-236,-14,2.410708688390159e-07
-236,-13,2.410708688390159e-07
-236,-12,2.410708688390159e-07
-236,-11,2.410708688390159e-07
-236,-10,2.410708688390159e-07
-236,0,2.410708688390159e-07
-236,1,2.410708688390159e-07
-236,2,2.410708688390159e-07
-236,3,2.410708688390159e-07
-236,4,2.410708688390159e-07
-236,5,2.410708688390159e-07
-236,6,2.410708688390159e-07
-236,7,2.410708688390159e-07
-236,8,2.410708688390159e-07
-236,9,2.410708688390159e-07
-236,10,2.410708688390159e-07
-236,11,2.410708688390159e-07
-236,12,2.410708688390159e-07
-236,13,2.410708688390159e-07
-236,14,2.410708688390159e-07
-236,15,2.410708688390159e-07
-236,16,1.608727207733354e-07
-236,17,1.608727207733354e-07
-236,27,1.6329307264053704e-07
-236,28,1.6329307264053704e-07
-236,29,1.6329307264053704e-07
-236,30,1.6329307264053704e-07
-236,31,1.6329307264053704e-07
-236,32,1.6329307264053704e-07
-236,33,1.6329307264053704e-07
-236,34,1.6329307264053704e-07
-236,35,1.2478527855591375e-07
-236,36,1.2478527855591375e-07
-236,37,1.2478527855591375e-07
-236,38,1.2478527855591375e-07
-236,39,1.2478527855591375e-07
-236,40,1.2478527855591375e-07
-236,41,8.35745346111989e-08
-236,42,8.35745346111989e-08
-236,43,8.35745346111989e-08
-236,44,8.35745346111989e-08
-236,54,4.180872969250524e-08
-236,55,4.180872969250524e-08
-236,56,8.344602430682493e-08
-236,57,8.344602430682493e-08
-236,58,8.344602430682493e-08
-236,59,8.344602430682493e-08
-236,60,8.140159671130773e-08
-236,61,8.140159671130773e-08
-236,62,8.140159671130773e-08
-236,63,8.140159671130773e-08
-236,64,1.2296313702614458e-07
-236,65,1.2296313702614458e-07
-236,66,1.2296313702614458e-07
-236,67,1.2296313702614458e-07
-236,68,8.272519990986556e-08
-236,69,8.272519990986556e-08
-236,70,8.272519990986556e-08
-236,71,8.272519990986556e-08
-236,81,2.527999897866699e-07
-236,82,2.527999897866699e-07
-235,-81,1.494521359448734e-07
-235,-77,4.1153486709457896e-08
-235,-76,4.1153486709457896e-08
-235,-75,4.1153486709457896e-08
-235,-74,8.272519990986556e-08
-235,-73,8.272519990986556e-08
-235,-72,8.272519990986556e-08
-235,-71,1.2296313702614458e-07
-235,-70,1.2296313702614458e-07
-235,-69,1.2296313702614458e-07
-235,-68,1.2296313702614458e-07
-235,-67,8.140159671130773e-08
-235,-66,8.140159671130773e-08
-235,-65,8.140159671130773e-08
-235,-64,8.140159671130773e-08
-235,-54,8.550587889843247e-08
-235,-53,8.550587889843247e-08
-235,-52,8.550587889843247e-08
-235,-51,8.35745346111989e-08
-235,-50,8.35745346111989e-08
-235,-49,8.35745346111989e-08
-235,-48,8.35745346111989e-08
-235,-47,8.35745346111989e-08
-235,-46,1.2478527855591375e-07
-235,-45,1.2478527855591375e-07
-235,-44,1.2478527855591375e-07
-235,-43,1.2478527855591375e-07
-235,-42,1.2478527855591375e-07
-235,-41,1.2478527855591375e-07
-235,-40,1.6329307264053704e-07
-235,-39,1.6329307264053704e-07
-235,-38,1.6329307264053704e-07
-235,-37,1.6329307264053704e-07
-235,-27,1.608727207733354e-07
-235,-26,2.410708688390159e-07
-235,-25,2.410708688390159e-07
-235,-24,2.410708688390159e-07
-235,-23,2.410708688390159e-07
-235,-22,2.410708688390159e-07
-235,-21,2.410708688390159e-07
-235,-20,2.410708688390159e-07
-235,-19,2.410708688390159e-07
-235,-18,2.410708688390159e-07
-235,-17,2.410708688390159e-07
-235,-16,2.410708688390159e-07
-235,-15,2.3824857574041283e-07
-235,-14,2.3824857574041283e-07
-235,-13,2.3824857574041283e-07
-235,-12,2.3824857574041283e-07
-235,-11,2.3824857574041283e-07
-235,-10,2.3824857574041283e-07
-235,0,2.3824857574041283e-07
-235,1,2.3824857574041283e-07
-235,2,2.3824857574041283e-07
-235,3,2.3824857574041283e-07
-235,4,2.3824857574041283e-07
-235,5,2.3824857574041283e-07
-235,6,2.3824857574041283e-07
-235,7,2.3824857574041283e-07
-235,8,2.3824857574041283e-07
-235,9,2.3824857574041283e-07
-235,10,2.3824857574041283e-07
-235,11,2.3824857574041283e-07
-235,12,2.3824857574041283e-07
-235,13,2.3824857574041283e-07
-235,14,2.3824857574041283e-07
-235,15,2.3824857574041283e-07
-235,16,2.410708688390159e-07
-235,17,2.410708688390159e-07
-235,27,1.608727207733354e-07
-235,28,1.608727207733354e-07
-235,29,1.608727207733354e-07
-235,30,1.608727207733354e-07
-235,31,1.608727207733354e-07
-235,32,1.608727207733354e-07
-235,33,1.608727207733354e-07
-235,34,1.608727207733354e-07
-235,35,1.6329307264053704e-07
-235,36,1.6329307264053704e-07
-235,37,1.6329307264053704e-07
-235,38,1.6329307264053704e-07
-235,39,1.6329307264053704e-07
-235,40,1.6329307264053704e-07
-235,41,1.2478527855591375e-07
-235,42,1.2478527855591375e-07
-235,43,1.2478527855591375e-07
-235,44,1.2478527855591375e-07
-235,54,8.550587889843247e-08
-235,55,8.550587889843247e-08
-235,56,4.180872969250524e-08
-235,57,4.180872969250524e-08
-235,58,4.180872969250524e-08
-235,59,4.180872969250524e-08
-235,60,8.344602430682493e-08
-235,61,8.344602430682493e-08
-235,62,8.344602430682493e-08
-235,63,8.344602430682493e-08
-235,64,8.140159671130773e-08
-235,65,8.140159671130773e-08
-235,66,8.140159671130773e-08
-235,67,8.140159671130773e-08
-235,68,1.2296313702614458e-07
-235,69,1.2296313702614458e-07
-235,70,1.2296313702614458e-07
-235,71,1.2296313702614458e-07
-235,81,1.494521359448734e-07
-235,82,1.494521359448734e-07
-235,83,1.494521359448734e-07
-235,84,2.527999897866699e-07
-235,85,2.527999897866699e-07
-234,-80,4.1153486709457896e-08
-234,-79,4.1153486709457896e-08
-234,-78,4.1153486709457896e-08
-234,-77,8.272519990986556e-08
-234,-76,8.272519990986556e-08
-234,-75,8.272519990986556e-08
-234,-74,1.2296313702614458e-07
